date,product_type,units_demanded,total_revenue,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_weekend
2023-10-13,Children's,107,27042.99,63,85,65,99,115.85714285714286,112.68307854543218,4,10,0
2023-10-13,Chocolate,93,33695.11,59,52,74,52,110.85714285714286,114.57519884545708,4,10,0
2023-10-13,Coffee,109,30013.06,89,87,112,107,116.42857142857144,112.04293394774564,4,10,0
2023-10-13,Decorations,206,49833.77,183,152,220,212,91.42857142857144,53.26304892655117,4,10,0
2023-10-13,Dress,78,23738.48,57,59,44,99,79.57142857142857,49.7723388468484,4,10,0
2023-10-13,Fiction,296,84320.44,291,280,235,203,109.71428571428572,94.16778338992198,4,10,0
2023-10-13,Fridge,162,44928.86,111,45,89,91,121.85714285714286,86.76295017926363,4,10,0
2023-10-13,Furniture,197,52462.78,148,202,201,161,134.0,83.02007789283996,4,10,0
2023-10-13,Headphones,73,22766.42,91,59,100,102,138.57142857142858,78.98492924361544,4,10,0
2023-10-13,Jacket,60,14573.03,52,56,46,132,133.28571428571428,83.93790221688477,4,10,0
2023-10-13,Jeans,134,39643.01,52,90,85,57,114.57142857142856,85.59372473660413,4,10,0
2023-10-13,Juice,132,33048.72,177,194,292,186,131.71428571428572,84.14613139397025,4,10,0
2023-10-13,Kitchen,76,19009.19,109,112,146,89,105.71428571428572,46.35987591913856,4,10,0
2023-10-13,Laptop,68,14001.76,91,83,89,81,102.85714285714286,46.59552400330615,4,10,0
2023-10-13,Lighting,78,17705.97,118,127,77,70,98.57142857142856,42.99169354986529,4,10,0
2023-10-13,Literature,82,17743.03,75,105,162,85,96.28571428571428,43.87753520012155,4,10,0
2023-10-13,Mitsubishi 1.5 Ton 3 Star Split AC,55,14898.1,150,93,47,87,110.28571428571428,43.018268544552846,4,10,0
2023-10-13,Non-Fiction,235,63314.74,328,296,268,209,149.71428571428572,85.85203217496567,4,10,0
2023-10-13,Shirt,112,31939.04,59,97,101,87,132.85714285714286,91.03008398587838,4,10,0
2023-10-13,Shoes,146,40803.21,251,172,202,248,153.14285714285714,100.18886926105836,4,10,0
2023-10-13,Shorts,104,27190.57,60,84,58,110,148.71428571428572,104.00595221062112,4,10,0
2023-10-13,Smartphone,272,65320.87,279,172,188,293,171.71428571428572,113.45441711059432,4,10,0
2023-10-13,Snacks,68,10061.61,58,119,120,110,169.28571428571428,116.02257579987632,4,10,0
2023-10-13,Soft Drink,189,57552.22,197,207,150,224,176.0,116.080431885252,4,10,0
2023-10-13,T-shirt,200,46838.76,164,123,212,184,152.57142857142858,94.90847721683753,4,10,0
2023-10-13,Tablet,227,59249.04,150,214,186,155,165.57142857142858,85.74547051760611,4,10,0
2023-10-13,Television,133,34687.68,161,147,216,157,152.71428571428572,77.11401577256464,4,10,0
2023-10-13,Thriller,86,22467.28,63,83,102,76,153.14285714285714,76.51890522702725,4,10,0
2023-10-13,Tools,64,20576.25,161,80,78,59,136.28571428571428,53.79502543827496,4,10,0
2023-10-13,Water,384,107673.29,357,428,340,330,179.0,88.67355862939058,4,10,0
2023-10-14,Bathroom,109,23934.43,54,72,64,118,158.57142857142858,99.63074683191752,5,10,1
2023-10-14,Bedding,71,19129.38,91,107,78,63,148.14285714285714,102.73984714061092,5,10,1
2023-10-14,BlueStar AC,21,3197.31,27,51,6,11,130.57142857142858,112.43050763746878,5,10,1
2023-10-14,Children's,66,15264.29,107,96,91,97,122.85714285714286,111.84576965838292,5,10,1
2023-10-14,Chocolate,83,16506.04,93,115,121,58,127.14285714285714,109.72454689118592,5,10,1
2023-10-14,Coffee,83,22138.93,109,39,40,73,119.71428571428572,108.80673123435248,5,10,1
2023-10-14,Decorations,133,27929.01,206,169,184,133,98.14285714285714,56.14988445054309,5,10,1
2023-10-14,Dress,105,30671.85,78,94,149,111,101.57142857142856,53.68381861373316,5,10,1
2023-10-14,Fiction,272,67306.19,296,275,219,255,130.85714285714286,90.35011265705612,5,10,1
2023-10-14,Fridge,66,15875.36,162,121,123,126,150.14285714285714,78.05858605651761,5,10,1
2023-10-14,Furniture,188,49329.5,197,172,207,176,163.0,77.17512552629852,5,10,1
2023-10-14,Headphones,72,19732.27,73,74,83,109,160.14285714285714,80.49726407654767,5,10,1
2023-10-14,Jacket,73,16025.72,60,104,125,79,153.14285714285714,87.51081565808178,5,10,1
2023-10-14,Jeans,91,20782.84,134,72,79,95,142.85714285714286,84.4401732420224,5,10,1
2023-10-14,Juice,205,41803.83,132,151,114,144,150.57142857142858,79.87043078815604,5,10,1
2023-10-14,Kitchen,100,21567.66,76,54,75,81,119.14285714285714,51.27191749690447,5,10,1
2023-10-14,Laptop,83,22662.97,68,108,119,78,105.71428571428572,50.48007622060339,5,10,1
2023-10-14,Lighting,104,28763.41,78,93,103,104,88.71428571428571,30.82593218765488,5,10,1
2023-10-14,Literature,95,20246.83,82,123,53,155,90.0,30.243456592566776,5,10,1
2023-10-14,Mitsubishi 1.5 Ton 3 Star Split AC,100,27394.31,55,83,88,64,89.28571428571429,31.116524472342636,5,10,1
2023-10-14,Non-Fiction,197,49093.53,235,205,265,297,103.71428571428572,62.69692785060995,5,10,1
2023-10-14,Shirt,75,21587.43,112,103,89,95,100.85714285714286,61.63989122699694,5,10,1
2023-10-14,Shoes,159,41686.36,146,110,171,173,110.85714285714286,62.60572010987519,5,10,1
2023-10-14,Shorts,119,36505.83,104,150,66,100,116.0,59.91939029507212,5,10,1
2023-10-14,Smartphone,250,60504.76,272,261,222,274,143.71428571428572,80.68191512706751,5,10,1
2023-10-14,Snacks,145,38643.58,68,79,97,58,141.71428571428572,82.61701657994752,5,10,1
2023-10-14,Soft Drink,200,45051.03,189,224,174,161,160.85714285714286,74.27971587503629,5,10,1
2023-10-14,T-shirt,191,46989.15,200,171,195,202,155.85714285714286,69.48004167008041,5,10,1
2023-10-14,Tablet,167,41497.41,227,166,217,233,172.28571428571428,70.96176032604728,5,10,1
2023-10-14,Television,170,50181.28,133,149,182,224,170.42857142857142,71.92787392672602,5,10,1
2023-10-14,Thriller,78,25076.34,86,90,80,87,167.85714285714286,74.95649531879229,5,10,1
2023-10-14,Tools,92,14803.33,64,82,73,89,138.14285714285714,67.66443815237129,5,10,1
2023-10-14,Water,363,92736.71,384,404,285,359,183.28571428571428,107.02914600816948,5,10,1
2023-10-15,Bathroom,90,16640.239999999998,109,109,73,129,171.85714285714286,110.53118499836508,6,10,1
2023-10-15,Bedding,103,29847.66,71,74,96,65,153.42857142857142,115.6904737404322,6,10,1
2023-10-15,BlueStar AC,28,5979.83,21,33,33,11,124.0,119.97777571978293,6,10,1
2023-10-15,Children's,81,25526.07,66,172,142,98,114.42857142857144,121.79881929211066,6,10,1
2023-10-15,Chocolate,130,30228.86,83,97,112,53,114.0,121.92073928034768,6,10,1
2023-10-15,Coffee,60,17665.65,83,77,81,87,116.71428571428572,120.82868628174056,6,10,1
2023-10-15,Decorations,250,62651.7,133,223,191,199,80.85714285714286,35.16830282810518,6,10,1
2023-10-15,Dress,59,15046.83,105,67,97,115,80.28571428571429,34.66369034842099,6,10,1
2023-10-15,Fiction,301,78901.14,272,314,365,234,109.0,79.6931615635861,6,10,1
2023-10-15,Fridge,116,31655.36,66,144,150,137,115.42857142857144,72.94028869071991,6,10,1
2023-10-15,Furniture,183,39312.31,188,201,114,202,132.85714285714286,73.73246361322853,6,10,1
2023-10-15,Headphones,120,32503.76,72,82,87,90,131.28571428571428,75.07710322442725,6,10,1
2023-10-15,Jacket,47,15977.66,73,74,140,73,129.85714285714286,76.235224954147,6,10,1
2023-10-15,Jeans,121,32119.55,91,92,86,86,123.85714285714286,77.58743148093889,6,10,1
2023-10-15,Juice,123,23824.8,205,123,154,151,138.14285714285714,82.5821380433409,6,10,1
2023-10-15,Kitchen,112,28769.55,100,128,89,95,113.57142857142856,58.06564429694114,6,10,1
2023-10-15,Laptop,109,23935.77,83,127,102,108,116.0,56.06543795720482,6,10,1
2023-10-15,Lighting,68,12679.08,104,114,115,100,104.0,46.20966709827243,6,10,1
2023-10-15,Literature,86,21406.82,95,97,78,177,107.28571428571428,44.33476546200806,6,10,1
2023-10-15,Mitsubishi 1.5 Ton 3 Star Split AC,102,23342.78,100,50,99,117,111.14285714285714,41.96597261046976,6,10,1
2023-10-15,Non-Fiction,254,57890.44,197,298,229,297,126.28571428571428,51.5225332118996,6,10,1
2023-10-15,Shirt,92,20965.9,75,84,97,89,107.71428571428572,40.71737665794048,6,10,1
2023-10-15,Shoes,115,28218.98,159,165,117,240,116.14285714285714,44.760207667928,6,10,1
2023-10-15,Shorts,78,19661.2,119,64,101,88,121.28571428571428,42.31908271577518,6,10,1
2023-10-15,Smartphone,249,61974.53,250,265,311,286,142.14285714285714,63.20450556573813,6,10,1
2023-10-15,Snacks,116,25219.59,145,41,61,95,149.28571428571428,59.71798803742477,6,10,1
2023-10-15,Soft Drink,177,42180.7,200,153,146,211,163.57142857142858,57.89604805988333,6,10,1
2023-10-15,T-shirt,213,57014.45,191,181,186,190,162.71428571428572,57.360597061380325,6,10,1
2023-10-15,Tablet,203,45026.12,167,109,171,113,175.85714285714286,42.53793824900489,6,10,1
2023-10-15,Television,201,51539.13,170,206,165,185,177.42857142857142,42.01133633856874,6,10,1
2023-10-15,Thriller,81,16896.96,78,66,159,61,171.57142857142858,52.94921196409822,6,10,1
2023-10-15,Tools,73,16442.66,92,80,69,52,149.0,47.32159478856609,6,10,1
2023-10-15,Water,349,100898.34,363,337,328,395,180.14285714285714,93.47625112192664,6,10,1
2023-10-16,Bathroom,55,13560.61,90,93,107,89,164.42857142857142,98.68275287143976,0,10,0
2023-10-16,Bedding,44,11919.01,103,127,77,118,151.85714285714286,100.32518555747993,0,10,0
2023-10-16,BlueStar AC,33,10214.0,28,32,32,17,132.0,110.1075232064846,0,10,0
2023-10-16,Children's,102,22554.88,81,92,69,108,119.28571428571428,110.12676678221612,0,10,0
2023-10-16,Chocolate,118,27760.43,130,69,62,84,126.71428571428572,108.62122917998718,0,10,0
2023-10-16,Coffee,102,28530.55,60,132,90,100,122.14285714285714,110.9736133373277,0,10,0
2023-10-16,Decorations,190,44919.58,250,212,213,216,106.0,71.18286310622686,0,10,0
2023-10-16,Dress,100,29129.72,59,75,50,94,101.57142857142856,73.27768451321913,0,10,0
2023-10-16,Fiction,299,77299.67,301,289,266,295,129.85714285714286,105.18781388771262,0,10,0
2023-10-16,Fridge,115,30112.91,116,114,85,64,142.42857142857142,95.82772240303056,0,10,0
2023-10-16,Furniture,154,39224.12,183,228,151,160,157.0,92.6318879580169,0,10,0
2023-10-16,Headphones,102,21862.97,120,70,100,53,155.57142857142858,93.19309191647363,0,10,0
2023-10-16,Jacket,73,18139.51,47,154,92,81,153.71428571428572,95.5156431964839,0,10,0
2023-10-16,Jeans,90,19388.9,121,95,166,124,135.28571428571428,85.7918300028504,0,10,0
2023-10-16,Juice,142,37318.37,123,163,195,168,144.42857142857142,79.48554825219668,0,10,0
2023-10-16,Kitchen,77,20773.25,112,116,151,129,117.42857142857144,39.45823590775741,0,10,0
2023-10-16,Laptop,48,9760.02,109,80,68,83,116.42857142857144,39.58895949991067,0,10,0
2023-10-16,Lighting,71,17527.69,68,41,142,63,100.0,30.077677215278595,0,10,0
2023-10-16,Literature,80,25594.76,86,83,75,40,95.14285714285714,29.036922308376116,0,10,0
2023-10-16,Mitsubishi 1.5 Ton 3 Star Split AC,91,19393.68,102,59,57,109,103.0,19.81581859693146,0,10,0
2023-10-16,Non-Fiction,270,80111.29,254,258,310,199,122.0,60.97267147391961,0,10,0
2023-10-16,Shirt,112,26420.08,92,97,113,107,117.57142857142856,62.00499211852948,0,10,0
2023-10-16,Shoes,290,77671.69,115,176,163,202,118.0,61.9704230527208,0,10,0
2023-10-16,Shorts,72,12588.66,78,67,141,123,113.57142857142856,63.80140317907511,0,10,0
2023-10-16,Smartphone,305,82128.3,249,182,202,293,139.42857142857142,77.4679657296202,0,10,0
2023-10-16,Snacks,106,27005.7,116,89,98,136,143.71428571428572,74.80355224567435,0,10,0
2023-10-16,Soft Drink,201,47154.11,177,181,151,228,154.42857142857142,73.18664983646703,0,10,0
2023-10-16,T-shirt,112,29337.35,213,215,178,109,148.57142857142858,65.08163371965213,0,10,0
2023-10-16,Tablet,180,48418.93,203,117,183,127,164.42857142857142,62.47094562769952,0,10,0
2023-10-16,Television,230,57770.03,201,121,187,143,176.71428571428572,59.51670433784166,0,10,0
2023-10-16,Thriller,76,16427.41,81,107,110,61,177.14285714285714,58.69249972364006,0,10,0
2023-10-16,Tools,58,16707.57,73,61,93,93,152.0,60.45108215187922,0,10,0
2023-10-16,Water,511,130047.45,349,360,309,256,185.28571428571428,92.81112412800928,0,10,0
2023-10-17,Bathroom,72,18398.1,55,80,80,82,167.85714285714286,105.2480064283538,1,10,0
2023-10-17,Bedding,58,13646.03,44,120,62,69,143.71428571428572,112.31312521356529,1,10,0
2023-10-17,BlueStar AC,17,5214.490000000001,33,38,79,41,119.42857142857144,115.68615178268126,1,10,0
2023-10-17,Children's,101,23946.62,102,93,73,114,105.28571428571428,109.96168163761072,1,10,0
2023-10-17,Chocolate,54,17946.8,118,82,101,87,110.57142857142856,109.48798585972293,1,10,0
2023-10-17,Coffee,56,14603.15,102,76,109,64,114.71428571428572,108.37237391776225,1,10,0
2023-10-17,Decorations,182,41497.85,190,140,195,201,92.0,54.21254467371737,1,10,0
2023-10-17,Dress,99,21713.04,100,54,134,89,98.42857142857144,51.70382688240328,1,10,0
2023-10-17,Fiction,314,68514.55,299,230,241,231,134.85714285714286,85.65128637179212,1,10,0
2023-10-17,Fridge,110,27431.37,115,123,105,129,146.57142857142858,74.2470137286272,1,10,0
2023-10-17,Furniture,187,36105.47,154,111,163,224,154.0,71.59841711471879,1,10,0
2023-10-17,Headphones,96,20220.16,102,75,53,73,151.71428571428572,73.17721477280125,1,10,0
2023-10-17,Jacket,96,19468.15,73,127,79,121,147.57142857142858,77.17265738342148,1,10,0
2023-10-17,Jeans,98,25655.31,90,63,89,99,133.28571428571428,77.26515878392178,1,10,0
2023-10-17,Juice,164,43904.54,142,183,154,186,139.28571428571428,75.8676792969487,1,10,0
2023-10-17,Kitchen,106,26468.02,77,111,77,82,107.57142857142856,31.266900192038232,1,10,0
2023-10-17,Laptop,107,31598.88,48,80,125,88,98.0,38.11823710508939,1,10,0
2023-10-17,Lighting,81,19500.67,71,78,65,93,86.14285714285714,29.79613269888081,1,10,0
2023-10-17,Literature,72,18781.35,80,90,59,85,83.0,28.99425230397313,1,10,0
2023-10-17,Mitsubishi 1.5 Ton 3 Star Split AC,52,17000.4,91,82,68,95,85.57142857142857,28.75677973890976,1,10,0
2023-10-17,Non-Fiction,400,105071.37,270,279,267,265,111.28571428571428,75.63886630058607,1,10,0
2023-10-17,Shirt,61,14905.06,112,99,135,128,107.0,74.44908774905505,1,10,0
2023-10-17,Shoes,143,39526.27,290,249,172,179,137.42857142857142,99.46834863891264,1,10,0
2023-10-17,Shorts,87,24479.83,72,34,104,90,140.85714285714286,96.23309993868754,1,10,0
2023-10-17,Smartphone,233,63461.19,305,278,238,285,174.28571428571428,107.86212539737043,1,10,0
2023-10-17,Snacks,93,23300.54,106,73,45,110,178.0,104.46849604864926,1,10,0
2023-10-17,Soft Drink,174,30356.96,201,196,183,153,193.7142857142857,97.22262131437368,1,10,0
2023-10-17,T-shirt,205,44521.92,112,219,146,179,171.14285714285714,94.87259627421128,1,10,0
2023-10-17,Tablet,154,41575.97,180,141,255,165,180.8571428571429,91.21847139592676,1,10,0
2023-10-17,Television,189,48375.96,230,147,213,155,172.28571428571428,81.56125363944611,1,10,0
2023-10-17,Thriller,73,16715.27,76,50,83,134,172.85714285714286,80.75152954470579,1,10,0
2023-10-17,Tools,94,21961.58,58,77,119,84,137.57142857142858,66.0046895880811,1,10,0
2023-10-17,Water,357,81715.84,511,344,321,320,195.42857142857144,153.3838943553692,1,10,0
2023-10-18,Bathroom,74,22071.27,72,90,81,124,177.0,160.20091551964774,2,10,0
2023-10-18,Bedding,79,19160.54,58,109,102,74,169.28571428571428,165.0784806142361,2,10,0
2023-10-18,BlueStar AC,34,8886.67,17,39,34,31,146.0,174.54034872582685,2,10,0
2023-10-18,Children's,107,23140.84,101,126,82,125,127.57142857142856,170.96671912281326,2,10,0
2023-10-18,Chocolate,106,33330.61,54,47,55,87,124.42857142857144,172.26999849350508,2,10,0
2023-10-18,Coffee,131,35668.340000000004,56,71,80,96,124.14285714285714,172.40014363047786,2,10,0
2023-10-18,Decorations,186,39715.28,182,220,222,228,77.14285714285714,52.53071663775358,2,10,0
2023-10-18,Dress,121,31583.36,99,119,114,99,81.0,53.07855813163269,2,10,0
2023-10-18,Fiction,243,53775.94,314,257,319,247,117.57142857142856,101.07894133276343,2,10,0
2023-10-18,Fridge,121,27425.56,110,99,98,103,130.85714285714286,91.2951779877196,2,10,0
2023-10-18,Furniture,203,54660.63,187,211,150,146,143.14285714285714,92.38764089680012,2,10,0
2023-10-18,Headphones,74,19497.17,96,154,130,93,149.14285714285714,86.83015714874703,2,10,0
2023-10-18,Jacket,59,16903.760000000002,96,81,102,102,154.85714285714286,80.78454590540683,2,10,0
2023-10-18,Jeans,98,27816.94,98,73,112,54,142.85714285714286,82.30518122902568,2,10,0
2023-10-18,Juice,172,35378.01,164,156,139,115,152.14285714285714,80.17154227327869,2,10,0
2023-10-18,Kitchen,100,28253.9,106,90,98,66,122.42857142857144,37.22838139044247,2,10,0
2023-10-18,Laptop,87,20338.57,107,137,120,79,122.0,37.412119248534,2,10,0
2023-10-18,Lighting,72,22263.16,81,50,113,110,106.85714285714286,26.61095370599648,2,10,0
2023-10-18,Literature,72,21843.07,72,64,85,87,103.42857142857144,29.61900934004272,2,10,0
2023-10-18,Mitsubishi 1.5 Ton 3 Star Split AC,128,36568.02,52,101,59,87,97.14285714285714,35.536031345795145,2,10,0
2023-10-18,Non-Fiction,276,85478.92,400,209,243,291,140.28571428571428,119.90929111306596,2,10,0
2023-10-18,Shirt,112,26049.15,61,123,85,94,125.57142857142856,122.7991003534591,2,10,0
2023-10-18,Shoes,176,39752.34,143,186,181,219,130.85714285714286,122.61243625264692,2,10,0
2023-10-18,Shorts,95,28405.16,87,70,84,142,128.0,123.49089035228418,2,10,0
2023-10-18,Smartphone,288,73093.01,233,298,188,258,149.71428571428572,127.15831901703488,2,10,0
2023-10-18,Snacks,51,16407.92,93,69,107,74,152.71428571428572,125.25269695794186,2,10,0
2023-10-18,Soft Drink,194,51188.21,174,163,125,113,170.14285714285714,117.12732185023904,2,10,0
2023-10-18,T-shirt,243,69858.66,205,184,183,216,142.28571428571428,64.88634752579311,2,10,0
2023-10-18,Tablet,198,56417.46,154,182,191,154,155.57142857142858,54.09207318038672,2,10,0
2023-10-18,Television,222,65619.89,189,90,184,214,162.14285714285714,55.095155780487055,2,10,0
2023-10-18,Thriller,96,22948.63,73,94,92,102,160.14285714285714,58.43066709479533,2,10,0
2023-10-18,Tools,109,27714.02,94,50,67,51,140.28571428571428,52.90152576789565,2,10,0
2023-10-18,Water,385,93716.47,357,358,359,282,178.0,92.7038294786142,2,10,0
2023-10-19,Bathroom,60,21579.14,74,140,51,91,163.71428571428572,100.77650897855467,3,10,0
2023-10-19,Bedding,97,18749.1,79,80,125,90,145.71428571428572,103.3919956374993,3,10,0
2023-10-19,BlueStar AC,44,11654.41,34,26,27,53,128.57142857142858,111.4253967801727,3,10,0
2023-10-19,Children's,77,23818.25,107,63,84,88,116.85714285714286,108.27962038387484,3,10,0
2023-10-19,Chocolate,102,24510.67,106,59,94,44,121.57142857142856,106.7596321069856,3,10,0
2023-10-19,Coffee,100,29798.63,131,89,129,114,126.85714285714286,106.0808317140412,3,10,0
2023-10-19,Decorations,132,37416.43,186,183,114,206,102.42857142857144,48.08623206579546,3,10,0
2023-10-19,Dress,84,28979.34,121,57,64,50,109.14285714285714,46.71697968058324,3,10,0
2023-10-19,Fiction,297,78623.27,243,291,276,209,132.57142857142858,66.15853974319768,3,10,0
2023-10-19,Fridge,125,30673.05,121,111,105,136,145.0,50.98692642890507,3,10,0
2023-10-19,Furniture,153,41901.93,203,148,141,170,158.71428571428572,51.9638152490561,3,10,0
2023-10-19,Headphones,103,23307.79,74,91,82,106,154.14285714285714,58.38501112279979,3,10,0
2023-10-19,Jacket,120,24924.67,59,52,69,123,143.85714285714286,68.59161409246347,3,10,0
2023-10-19,Jeans,58,15209.89,98,52,74,99,131.28571428571428,67.63804226842053,3,10,0
2023-10-19,Juice,215,49377.12,172,177,225,181,138.57142857142858,69.07690676064574,3,10,0
2023-10-19,Kitchen,58,12384.14,100,109,78,137,118.14285714285714,52.10703270329936,3,10,0
2023-10-19,Laptop,93,22989.48,87,91,61,82,113.28571428571428,53.365763949414266,3,10,0
2023-10-19,Lighting,56,12067.59,72,118,112,113,94.57142857142856,37.174620118464965,3,10,0
2023-10-19,Literature,137,40067.86,72,75,37,56,94.28571428571428,37.36626948516394,3,10,0
2023-10-19,Mitsubishi 1.5 Ton 3 Star Split AC,67,19967.62,128,150,109,59,104.14285714285714,35.564160665047964,3,10,0
2023-10-19,Non-Fiction,224,62317.13,276,328,307,195,129.57142857142858,73.6655893047692,3,10,0
2023-10-19,Shirt,55,10214.63,112,59,74,145,121.0,71.36058669414926,3,10,0
2023-10-19,Shoes,159,40724.54,176,251,167,119,131.85714285714286,73.38580373938868,3,10,0
2023-10-19,Shorts,84,19629.17,95,60,130,88,133.0,72.62919523166897,3,10,0
2023-10-19,Smartphone,279,84326.96,288,279,171,332,163.85714285714286,86.88004867138837,3,10,0
2023-10-19,Snacks,64,17959.26,51,58,82,45,160.85714285714286,90.85231343858452,3,10,0
2023-10-19,Soft Drink,145,39684.91,194,197,145,200,170.28571428571428,90.29712857323536,3,10,0
